	ENA|MN267596|MN267596.1 Gymnocypris eckloni isolate GH18 D-loop, partial sequence; mitochondrial.	ENA|MW684112|MW684112.1 Uncultured bacterium clone GH18-1 GH18 gene, partial cds.	ENA|MW684114|MW684114.1 Uncultured bacterium clone GH18-4 GH18 gene, complete cds.	ENA|MW684115|MW684115.1 Uncultured bacterium clone GH18-7 GH18 gene, complete cds.	ENA|KM221022|KM221022.1 Hirsutella thompsonii strain MTCC6686 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	ENA|KM221019|KM221019.1 Hirsutella thompsonii strain MTCC3556 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	ENA|OP730342|OP730342.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia16) mRNA, complete cds.	ENA|OP730340|OP730340.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia14) mRNA, complete cds.	ENA|OP730343|OP730343.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia17) mRNA, complete cds.	ENA|OP730335|OP730335.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia9) mRNA, complete cds.	ENA|OP730338|OP730338.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia12) mRNA, complete cds.	ENA|KT921887|KT921887.1 Serratia fonticola clone H1w_37 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KT921883|KT921883.1 Serratia fonticola clone H1n_36 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KT921876|KT921876.1 Klebsiella oxytoca clone H1g_15 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|OP730328|OP730328.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia2) mRNA, complete cds.	ENA|OP730341|OP730341.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia15) mRNA, complete cds.	ENA|OP730336|OP730336.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia10) mRNA, complete cds.	ENA|OP730337|OP730337.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia11) mRNA, complete cds.	ENA|OP730334|OP730334.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia8) mRNA, complete cds.	ENA|OP730333|OP730333.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia7) mRNA, complete cds.	ENA|KT921888|KT921888.1 Serratia marcescens clone PH1a_10 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KT921884|KT921884.1 Serratia marcescens clone H1q_3 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KT921880|KT921880.1 Pseudomonas aeruginosa clone H1l_14 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KT921878|KT921878.1 Pseudomonas sp. H1h clone H1h_3 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|AB301018|AB301018.1 Bacillus pumilus gene for 16S rRNA, partial sequence, strain: GH18.	ENA|MW674691|MW674691.1 Halorubrum sp. strain GH18 16S ribosomal RNA gene, partial sequence.	ENA|MZ505238|MZ505238.1 Halomicrobium sp. strain GH18 16S ribosomal RNA gene, partial sequence.	ENA|OP730329|OP730329.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia3) mRNA, complete cds.	ENA|OP730327|OP730327.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia1) mRNA, partial cds.	ENA|PP910436|PP910436.1 Beauveria bassiana GH18 family chitinase (Bb3250) gene, complete cds.	ENA|FJ439177|FJ439177.1 Aphanomyces astaci putative GH18 endochitinase precursor (CHI2) mRNA, complete cds.	ENA|FJ386997|FJ386997.1 Aphanomyces astaci strain Gb04 putative GH18 endochitinase precursor (CHI3) mRNA, complete cds.	ENA|ON315728|ON315728.1 Hemiculter leucisculus isolate GH18 cytochrome b (cytb) gene, partial cds; mitochondrial.	ENA|MN267650|MN267650.1 Gymnocypris eckloni isolate GH18 cytochrome b gene, partial cds; mitochondrial.	ENA|MW684116|MW684116.1 Uncultured bacterium clone GH18-8 GH18 gene, complete cds.	ENA|KM221023|KM221023.1 Ophiocordyceps sinensis strain CO18 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	ENA|DQ449732|DQ449732.1 Leishmania infantum strain MHOM/GR/2003/GH18 cytosolic NADP-malic enzyme (me) gene, partial cds.	ENA|OP730339|OP730339.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia13) mRNA, complete cds.	ENA|KM221025|KM221025.1 Ophiocordyceps sinensis strain CO18 glycoside hydrolase family 18 (GH18-3) mRNA, complete cds.	ENA|KM221026|KM221026.1 Beauveria bassiana strain ARSEF 2860 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	ENA|KP748789|KP748789.1 UNVERIFIED: Uncultured fungus clone DE10 glycosyl hydrolase 18-like (GH18) gene, partial sequence.	ENA|AB353142|AB353142.1 Ciona intestinalis Ci-GH18 mRNA for chitinase, complete cds.	ENA|FJ971953|FJ971953.2 Paramyxovirus bat/GH18/2009 polymerase (L) gene, partial cds.	ENA|KM221021|KM221021.1 Hirsutella thompsonii strain MTCC3556 glycoside hydrolase family 18 (GH18-3) mRNA, complete cds.	ENA|KM221024|KM221024.1 Ophiocordyceps sinensis strain CO18 glycoside hydrolase family 18 (GH18-2) mRNA, complete cds.	ENA|LC843355|LC843355.1 Irpex lacteus NK-1 Ilchi18c mRNA for GH18 chitinase, complete cds.	ENA|GU211335|GU211335.1 Cellulosilyticum ruminicola strain CGMCC 1.5065 clone CGSCsYakCAS_02135 gh18 chitinase-like domain gene, partial cds.	ENA|KT921882|KT921882.1 Bacillus sp. H1m clone H1m_141 GH18 chitinase-like superfamily protein gene, complete cds.	ENA|KC740770|KC740770.1 Coptotermes formosanus clone CFSNI2503 glycosyl hydrolase family 18 (GH18) domain containing protein mRNA, partial cds.	ENA|JZ124209|JZ124209.1 4H15 Eisenia andrei reverse library after 56 days of exposure Eisenia andrei cDNA clone H15 similar to GH18 (glycosyl hydrolase, family 18) type II chitinases, mRNA sequence.	ENA|OP730331|OP730331.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia5) mRNA, complete cds.	ENA|GU211336|GU211336.1 Cellulosilyticum ruminicola strain CGMCC 1.5065 clone CGSCsYakCAS_06194 gh18 chitinase-like domain gene, partial cds.	ENA|HM147839|HM147839.1 Uncultured microorganism clone BT-12 GH18 chitinase-like protein gene, complete cds.	ENA|MW684113|MW684113.1 Uncultured bacterium clone GH18-2 GH18 gene, complete cds.	ENA|KT899340|KT899340.1 Gymnocypris potanini microsatellite GH18 sequence.	ENA|KM221027|KM221027.1 Beauveria bassiana strain ARSEF 2860 glycoside hydrolase family 18 (GH18-2) mRNA, complete cds.
ENA|MN267596|MN267596.1 Gymnocypris eckloni isolate GH18 D-loop, partial sequence; mitochondrial.	0	0.807946642902722	0.807249435832353	0.793456470596659	0.837017802914137	0.832534547304248	0.881152546020694	0.873696283458696	0.880240134869719	0.880240134869719	0.878410461157883	0.867034169885047	0.867034169885047	0.876670540596133	0.863884422996674	0.842812021343451	0.861226042734495	0.868289526350906	0.861747466287064	0.885430920743033	0.877792266417046	0.877792266417046	0.885942022737317	0.882227364772092	0.851914065946546	0.851516521185637	0.845154254728517	0.862844624497185	0.870760405743466	0.854507417656084	0.863381045233385	0.859459536490258	0.852400201031788	0.849737830548136	0.831626751274341	0.863102292692838	0.868825642468305	0.877776624932954	0.862783065917546	0.866674355096024	0.876822219324462	0.846414739030318	0.820447639010686	0.87331928134227	0.881823077662695	0.877581479824719	0.857800032363247	0.860036681435744	0.858235665501612	0.836988321632656	0.870751948159681	0.82949364162273	0.857981313335543	0.855653467907924	0.82287911921682	0.84903409572615
ENA|MW684112|MW684112.1 Uncultured bacterium clone GH18-1 GH18 gene, partial cds.	0.807946642902722	0	0.411671816147919	0.583874208121142	0.819296867621175	0.819296867621175	0.867713893209268	0.866541355813398	0.859305916853594	0.859305916853594	0.86399008862338	0.87212731903436	0.87212731903436	0.87274408791504	0.881230252257143	0.876558286926629	0.883146599759443	0.886290789547293	0.870388279778489	0.877776624932954	0.869330485245742	0.869330485245742	0.870388279778489	0.870388279778489	0.84746246396169	0.857428043591384	0.847239838890607	0.854204350123748	0.859186968704141	0.855398922768302	0.871078008528652	0.877156670453993	0.841725622926793	0.844713955529721	0.80582296402538	0.865400340257472	0.876208842390826	0.876976352747021	0.874474632195206	0.879921362040681	0.856348838577675	0.851005597111905	0.826354039531769	0.871321319158305	0.86945093660537	0.858123043874473	0.844354045376238	0.815043480326167	0.863027570197992	0.862977797603686	0.862742702160628	0.843107765663178	0.856540802005009	0.856232114139243	0.870630356901729	0.86643652434108
ENA|MW684114|MW684114.1 Uncultured bacterium clone GH18-4 GH18 gene, complete cds.	0.807249435832353	0.411671816147919	0	0.470406838147169	0.833466165583395	0.833466165583395	0.876592304143802	0.865737639894193	0.868188749823793	0.867877658128943	0.871576613844928	0.873600938373999	0.873600938373999	0.872498721656716	0.882740488043213	0.878129324821299	0.879409590200222	0.882456008170928	0.871033260558107	0.878873414241704	0.872736514673966	0.872736514673966	0.870779652433415	0.871933157274419	0.850851073945674	0.871354841186562	0.868553950490285	0.871838965306864	0.874053759776336	0.86447199373779	0.884825329565513	0.879010655533175	0.84407002816959	0.844928247436141	0.800869286856348	0.865065362658461	0.876103583558291	0.853306737174186	0.873488165082598	0.875769648403175	0.867897893330058	0.86505496804525	0.83269015733385	0.872871560943969	0.864622932574646	0.869496461399092	0.846237092142159	0.82720017646939	0.864598280479509	0.864902299429433	0.863976492436514	0.835410120637968	0.863824573279213	0.861101967620244	0.861682992674494	0.869670137511186
ENA|MW684115|MW684115.1 Uncultured bacterium clone GH18-7 GH18 gene, complete cds.	0.793456470596659	0.583874208121142	0.470406838147169	0	0.828809866647957	0.829236099572325	0.872259086116444	0.867590443870017	0.861162005664439	0.86086737455869	0.865495756983148	0.873491278140207	0.873491278140207	0.863746543429441	0.867016847044173	0.876265820672057	0.875388112682647	0.875059760820193	0.870000665294881	0.880837314971448	0.871538446490742	0.871538446490742	0.866996466026085	0.871564908781051	0.856641457359008	0.870576161365038	0.868491121066701	0.859493751109757	0.859400132923649	0.857046759507358	0.878099262802773	0.871643452908529	0.844994172474078	0.844842044058562	0.798736139171572	0.860026145192227	0.867457358896416	0.860822925488075	0.868421401471477	0.882584161573211	0.868599036215379	0.867143577786357	0.841930957160689	0.870793017433369	0.864666156397265	0.869991001698856	0.849490997123038	0.828196824692373	0.868669762316672	0.866489387425432	0.8519254458373	0.83753841000595	0.860232526704263	0.866899735560665	0.85167606087999	0.860390826044104
ENA|KM221022|KM221022.1 Hirsutella thompsonii strain MTCC6686 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	0.837017802914137	0.819296867621175	0.833466165583395	0.828809866647957	0	0.125508809738925	0.851585637652923	0.855373726552659	0.846806855507091	0.855653467907924	0.857628308645111	0.860324055408752	0.860324055408752	0.869154997855772	0.847236880414391	0.848720454269572	0.840750085852334	0.837977256465198	0.849614202607786	0.849772618372363	0.843853925711378	0.843853925711378	0.842450130406674	0.847491945624711	0.861537420194613	0.864483059900015	0.861055801193189	0.859813693968753	0.859032462743166	0.858465602213653	0.864809075369879	0.868264311815957	0.850463209805619	0.850620688412618	0.852280154453675	0.850732891231598	0.864695307155828	0.855144604664638	0.863247545113041	0.855405563007416	0.86560693291981	0.855648395069168	0.874938421478512	0.848471612217291	0.849440778868	0.861567770573365	0.874739423914279	0.865076185958056	0.855147667388298	0.845022189057779	0.863861238626127	0.855442573365262	0.866634209064398	0.852751116105642	0.872818951381137	0.858852947067895
ENA|KM221019|KM221019.1 Hirsutella thompsonii strain MTCC3556 glycoside hydrolase family 18 (GH18-1) mRNA, complete cds.	0.832534547304248	0.819296867621175	0.833466165583395	0.829236099572325	0.125508809738925	0	0.852329705630305	0.85623417715404	0.84750698531293	0.857524335134569	0.858139562525776	0.858032908716761	0.858032908716761	0.867765460599703	0.84632636227879	0.848720454269572	0.839099936889942	0.835780719904872	0.848278680373802	0.848620383783582	0.844681639422592	0.844681639422592	0.844097150806707	0.848618181265297	0.860737106579991	0.863659350270469	0.860207052045381	0.858815651039257	0.858548091425973	0.858465602213653	0.864504725870618	0.867920240349379	0.850463209805619	0.850098033562404	0.852802865422442	0.852399362742923	0.866114004265901	0.855144604664638	0.865663579910787	0.855677768444061	0.866443672538013	0.855648395069168	0.873811649058055	0.850165733595712	0.848490089394	0.859821937430741	0.87553331857829	0.864533307846255	0.854503488263064	0.843171097702003	0.865785208133228	0.853651068627439	0.867120945530216	0.850471028826842	0.871713417116821	0.859939415493515
ENA|OP730342|OP730342.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia16) mRNA, complete cds.	0.881152546020694	0.867713893209268	0.876592304143802	0.872259086116444	0.851585637652923	0.852329705630305	0	0.568388751458828	0.550383397566854	0.583610533976514	0.584616383442573	0.822101509188524	0.822101509188524	0.812770586629503	0.803882090293309	0.806881281114322	0.785825277985741	0.777687584958111	0.792080154839708	0.80598331085097	0.80853789555624	0.80853789555624	0.798179747357015	0.818923024853326	0.83920015975952	0.839109852578335	0.831573611231209	0.857617191045522	0.854830018678619	0.857478693346703	0.844361705727818	0.84924920855436	0.853014768237346	0.852545586367073	0.862662185627507	0.836043702305656	0.83300126185837	0.793128727062203	0.841127475247413	0.843130141044305	0.841120082507414	0.865877655697757	0.878595370213959	0.841982933020057	0.836028505478032	0.85894412873402	0.862971089390366	0.859254186495094	0.843795064721556	0.862014148298572	0.837745893346056	0.885979921986717	0.85975025845442	0.843515121994484	0.870183458436724	0.837091628330403
ENA|OP730340|OP730340.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia14) mRNA, complete cds.	0.873696283458696	0.866541355813398	0.865737639894193	0.867590443870017	0.855373726552659	0.85623417715404	0.568388751458828	0	0.564810749763894	0.609868622201959	0.605047604122244	0.835053824705089	0.835053824705089	0.825425829999204	0.814709756466313	0.812432050399555	0.80481505498299	0.780225357670211	0.795206225564457	0.820931373776002	0.824780091638372	0.824780091638372	0.821649887939028	0.822028047438424	0.835718018324086	0.833773859715351	0.828824203102032	0.853440658536213	0.85975025845442	0.851679543897139	0.841625411530173	0.848528137423857	0.859573380672723	0.85489460971114	0.867447683283963	0.830738256263769	0.8350390122718	0.814110321813333	0.836548938433402	0.858652403838296	0.84816729193128	0.866528677068085	0.864898290203466	0.850353137790128	0.844851819845071	0.854738856257684	0.863968999491761	0.851283468830329	0.849634546610231	0.869486856551232	0.837543278325599	0.87278129407841	0.848947747163103	0.847432916870776	0.864140689028576	0.85352886910656
ENA|OP730343|OP730343.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia17) mRNA, complete cds.	0.880240134869719	0.859305916853594	0.868188749823793	0.861162005664439	0.846806855507091	0.84750698531293	0.550383397566854	0.564810749763894	0	0	0.56341128251275	0.832241759534556	0.832241759534556	0.823699588841847	0.807164884961649	0.810063049367761	0.796716383402361	0.777075384918448	0.793311810919029	0.808912617432507	0.822057348351524	0.822057348351524	0.820642429431606	0.828095991952352	0.844575624080446	0.842015757737112	0.838781329994688	0.857099128710967	0.861098333749627	0.856021675685667	0.846587374561908	0.853077362270932	0.854736904894894	0.862767794024258	0.854164418300516	0.83006339252017	0.845676151810232	0.821248298527298	0.837047638334593	0.852707794405396	0.8541614816501	0.869481258826187	0.878761755097605	0.853543719026861	0.850565221109636	0.850779187986304	0.860096553807388	0.858071628613383	0.841594813089432	0.859867160784696	0.838585598762352	0.876117600305253	0.861969056408412	0.844880402286896	0.867743864830657	0.84736612518133
ENA|OP730335|OP730335.1 Plasmodiophora brassicae isolate ZJ-1 GH18 chitinase (Chia9) mRNA, complete cds.	0.880240134869719	0.859305916853594	0.867877658128943	0.86086737455869	0.855653467907924	0.857524335134569	0.583610533976514	0.609868622201959	0	0	0.577622540022581	0.832241759534556	0.832241759534556	0.823699588841847	0.807164884961649	0.810063049367761	0.797310428078541	0.777075384918448	0.793311810919029	0.811177328337435	0.820902306620541	0.820902306620541	0.819064899209986	0.828095991952352	0.844575624080446	0.842015757737112	0.838781329994688	0.857099128710967	0.861098333749627	0.856021675685667	0.847160645580453	0.852314373090068	0.854736904894894	0.862767794024258	0.854164418300516	0.83006339252017	0.846295584424388	0.821248298527298	0.837047638334593	0.851745419287999	0.8541614816501	0.867718370789518	0.878761755097605	0.856185186798707	0.850565221109636	0.850779187986304	0.860140098704446	0.858071628613383	0.841594813089432	0.859867160784696	0.838585598762352	0.876117600305253	0.861969056408412	0.844880402286896	0.867743864830657	0.84736612518133
